id,created_at,heart_rate,spo2,temperature,humidity,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ir_value,red_value,finger_detected,seizure
101543,2026-09-06 10:25:43.000 +0530,81.4,97.9,30,52.1,-0.025,0.079,0.287,1.999,0.626,1.021,2699,825,true,0
101544,2026-09-06 10:25:44.000 +0530,66.5,96.9,30,50.4,-0.135,0.092,0.374,1.652,0.604,1.04,2458,965,true,0
101545,2026-09-06 10:25:45.000 +0530,75.0,96.8,30,45.8,-0.167,0.171,0.345,1.585,0.801,1.294,2727,987,true,0
101546,2026-09-06 10:25:46.000 +0530,70.0,98.0,30,50.4,-0.169,0.122,0.43,1.823,0.666,1.223,2694,890,true,0
101547,2026-09-06 10:25:47.000 +0530,76.8,98.1,30,48.2,-0.158,0.065,0.522,2.158,0.939,1.002,2713,924,true,0
101548,2026-09-06 10:25:48.000 +0530,80.0,98.1,30,52.2,-0.218,0.011,0.353,2.388,1.122,1.013,2419,847,true,0
101549,2026-09-06 10:25:49.000 +0530,76.5,98.0,30,53.0,-0.003,0.105,0.396,1.364,0.709,0.508,2742,865,true,0
101550,2026-09-06 10:25:50.000 +0530,62.4,98.0,30,47.9,-0.335,0.056,0.331,0.701,0.444,0.766,2417,870,true,0
101551,2026-09-06 10:25:51.000 +0530,69.3,99.4,30,49.1,-0.133,0.014,0.289,2.077,0.704,1.113,2992,839,true,0
101552,2026-09-06 10:25:52.000 +0530,79.9,97.9,30,49.2,-0.173,0.101,0.451,0.297,0.837,1.078,2816,859,true,0
101553,2026-09-06 10:25:53.000 +0530,70.7,97.5,30,51.7,-0.335,0.079,0.417,1.841,0.923,0.961,2679,1036,true,0
101554,2026-09-06 10:25:54.000 +0530,78.7,98.0,30,51.9,-0.217,0.089,0.267,3.726,0.492,0.834,2456,846,true,0
101555,2026-09-06 10:25:55.000 +0530,77.5,97.6,30,51.1,-0.159,0.094,0.444,1.132,0.902,0.491,2623,893,true,0
101556,2026-09-06 10:25:56.000 +0530,62.8,98.0,30,48.6,-0.312,0.012,0.395,1.91,0.849,0.878,2492,884,true,0
101557,2026-09-06 10:25:57.000 +0530,77.5,98.2,30,51.5,-0.175,0.233,0.316,1.603,0.376,1.796,2803,1128,true,0
101558,2026-09-06 10:25:58.000 +0530,78.2,98.0,30,51.3,-0.173,-0.09,0.282,1.771,0.192,0.839,2934,863,true,0
101559,2026-09-06 10:25:59.000 +0530,77.1,96.7,30,50.9,-0.285,-0.047,0.365,2.134,0.49,1.048,2878,925,true,0
101560,2026-09-06 10:26:00.000 +0530,76.1,98.0,30,49.6,-0.219,0.084,0.328,0.695,1.151,1.896,2905,982,true,0
101561,2026-09-06 10:26:01.000 +0530,78.7,97.8,30,51.4,-0.235,0.035,0.274,1.844,0.329,1.005,2701,850,true,0
101562,2026-09-06 10:26:02.000 +0530,78.2,97.0,30,48.8,-0.249,0.184,0.417,1.875,0.786,1.176,2204,977,true,0
101563,2026-09-06 10:26:03.000 +0530,76.5,97.7,30,50.1,-0.252,0.036,0.444,2.04,0.68,0.51,2782,1009,true,0
101564,2026-09-06 10:26:04.000 +0530,71.2,98.0,30,53.1,-0.282,0.118,0.309,2.261,1.248,0.784,2700,864,true,0
101565,2026-09-06 10:26:05.000 +0530,62.1,98.3,30,54.2,-0.355,0.072,0.327,1.241,0.378,1.436,2616,924,true,0
101566,2026-09-06 10:26:06.000 +0530,83.8,99.0,30,49.8,-0.461,0.167,0.402,1.308,0.872,0.782,2555,844,true,0
101567,2026-09-06 10:26:07.000 +0530,77.5,97.4,30,49.2,-0.214,0.095,0.388,1.94,0.288,0.973,2548,906,true,0
101568,2026-09-06 10:26:08.000 +0530,76.2,98.3,30,47.8,-0.224,0.136,0.235,2.637,0.555,1.139,2759,919,true,0
101569,2026-09-06 10:26:09.000 +0530,75.3,97.5,30,53.8,-0.247,0.132,0.306,1.777,1.205,0.903,2676,956,true,0
101570,2026-09-06 10:26:10.000 +0530,77.6,97.2,30,52.4,-0.253,0.082,0.256,1.693,0.676,1.006,2636,855,true,0
101571,2026-09-06 10:26:11.000 +0530,75.2,98.7,30,48.3,-0.105,-0.016,0.334,1.032,0.593,1.62,2148,849,true,0
101572,2026-09-06 10:26:12.000 +0530,65.7,98.6,30,51.0,-0.098,-0.121,0.37,2.431,0.918,0.791,2619,853,true,0
101573,2026-09-06 10:26:13.000 +0530,75.0,97.7,30,49.8,-0.256,0.115,0.346,1.021,1.545,1.022,2617,901,true,0
101574,2026-09-06 10:26:14.000 +0530,72.7,97.0,30,54.5,-0.192,0.104,0.338,1.642,0.08,1.216,2415,792,true,0
101575,2026-09-06 10:26:15.000 +0530,76.1,98.1,30,55.2,-0.155,0.232,0.311,2.063,1.119,1.333,2696,807,true,0
101576,2026-09-06 10:26:16.000 +0530,66.9,98.2,30,52.3,-0.111,0.141,0.21,3.186,0.755,0.172,2599,811,true,0
101577,2026-09-06 10:26:17.000 +0530,74.0,97.8,30,50.5,-0.292,-0.028,0.253,0.879,0.542,1.293,2791,902,true,0
101578,2026-09-06 10:26:18.000 +0530,75.5,98.5,30,53.0,-0.205,0.066,0.44,1.522,0.401,0.404,2685,899,true,0
101579,2026-09-06 10:26:19.000 +0530,77.6,98.4,30,47.4,-0.389,0.114,0.365,2.117,0.638,0.842,2333,773,true,0
101580,2026-09-06 10:26:20.000 +0530,80.0,98.9,30,46.9,-0.402,-0.029,0.349,2.929,0.869,1.16,2632,943,true,0
101581,2026-09-06 10:26:21.000 +0530,69.1,98.2,30,47.3,-0.057,0.085,0.235,1.651,0.63,0.673,2484,1013,true,0
101582,2026-09-06 10:26:22.000 +0530,73.1,98.0,30,48.1,-0.238,0.201,0.458,3.227,0.903,0.953,2781,838,true,0
101583,2026-09-06 10:26:23.000 +0530,89.4,98.4,30,48.5,-0.347,0.037,0.343,3.183,1.324,1.079,2630,840,true,0
101584,2026-09-06 10:26:24.000 +0530,66.9,98.3,30,54.4,-0.135,0.046,0.349,0.361,0.894,1.24,2669,767,true,0
101585,2026-09-06 10:26:25.000 +0530,81.3,97.4,30,50.7,-0.15,0.058,0.204,3.68,1.186,0.859,2740,753,true,0
101586,2026-09-06 10:26:26.000 +0530,79.4,98.8,30,47.6,-0.317,-0.016,0.292,1.69,0.954,0.673,2705,910,true,0
101587,2026-09-06 10:26:27.000 +0530,81.0,97.6,30,48.4,-0.173,0.024,0.356,2.448,0.609,1.099,2530,910,true,0
101588,2026-09-06 10:26:28.000 +0530,76.2,97.4,30,51.6,-0.214,0.029,0.257,0.371,0.865,0.806,2624,890,true,0
101589,2026-09-06 10:26:29.000 +0530,69.8,98.8,30,49.4,-0.262,0.08,0.443,1.963,0.898,0.58,2295,981,true,0
101590,2026-09-06 10:26:30.000 +0530,72.4,98.3,30,53.4,-0.167,0.063,0.319,1.909,0.313,1.128,2734,865,true,0
101591,2026-09-06 10:26:31.000 +0530,66.9,97.5,30,50.6,-0.23,0.111,0.42,1.093,0.75,0.362,2574,912,true,0
101592,2026-09-06 10:26:32.000 +0530,71.9,98.2,30,48.5,-0.218,-0.134,0.361,1.169,0.512,1.045,2578,959,true,0
101593,2026-09-06 10:26:33.000 +0530,77.3,98.1,30,48.6,-0.293,0.177,0.353,1.085,1.285,0.981,2414,913,true,0
101594,2026-09-06 10:26:34.000 +0530,75.2,98.6,30,51.9,-0.149,0.084,0.211,2.527,0.923,0.651,2610,969,true,0
101595,2026-09-06 10:26:35.000 +0530,74.7,98.1,30,49.9,-0.19,0.01,0.128,1.604,0.876,0.861,2549,894,true,0
101596,2026-09-06 10:26:36.000 +0530,79.0,98.1,30,50.8,-0.245,0.024,0.374,2.879,1.305,1.274,2744,961,true,0
101597,2026-09-06 10:26:37.000 +0530,72.1,96.7,30,51.8,-0.13,0.153,0.37,2.962,0.584,0.345,2556,855,true,0
101598,2026-09-06 10:26:38.000 +0530,73.4,97.9,30,55.0,-0.279,0.07,0.329,1.55,0.49,0.428,2724,847,true,0
101599,2026-09-06 10:26:39.000 +0530,73.4,98.1,30,50.0,-0.187,0.001,0.234,1.382,1.0,0.917,2816,841,true,0
101600,2026-09-06 10:26:40.000 +0530,74.0,98.1,30,53.3,-0.238,0.149,0.342,1.061,1.004,0.721,2627,945,true,0
101601,2026-09-06 10:26:41.000 +0530,72.2,98.1,30,50.1,-0.152,0.005,0.38,2.404,0.788,1.344,2803,834,true,0
101602,2026-09-06 10:26:42.000 +0530,74.5,98.2,30,54.8,-0.178,0.106,0.361,0.483,0.945,0.555,2455,906,true,0
101603,2026-09-06 10:26:43.000 +0530,76.3,98.0,30,53.5,-0.109,0.201,0.304,2.476,0.885,0.696,2656,894,true,0
101604,2026-09-06 10:26:44.000 +0530,75.1,98.2,30,51.7,-0.158,0.213,0.358,2.177,0.853,1.327,2926,878,true,0
101605,2026-09-06 10:26:45.000 +0530,71.9,97.9,30,50.3,-0.227,0.03,0.363,1.751,0.025,0.798,2345,944,true,0
101606,2026-09-06 10:26:46.000 +0530,74.7,96.9,30,49.8,-0.123,0.045,0.38,0.352,0.37,0.234,2669,945,true,0
101607,2026-09-06 10:26:47.000 +0530,77.8,98.9,30,54.6,-0.241,0.115,0.46,2.949,0.852,1.239,2231,967,true,0
101608,2026-09-06 10:26:48.000 +0530,74.4,98.0,30,53.1,-0.207,-0.037,0.337,2.253,1.055,0.671,2298,766,true,0
101609,2026-09-06 10:26:49.000 +0530,70.5,98.7,30,53.2,-0.113,0.158,0.443,1.949,0.556,0.962,2771,878,true,0
101610,2026-09-06 10:26:50.000 +0530,70.5,98.3,30,52.2,-0.278,0.051,0.41,2.602,0.393,1.169,2646,937,true,0
101611,2026-09-06 10:26:51.000 +0530,78.1,97.5,30,55.7,-0.253,0.051,0.349,0.937,1.255,1.082,2474,897,true,0
101612,2026-09-06 10:26:52.000 +0530,73.9,98.0,30,44.2,-0.197,-0.055,0.374,2.033,1.253,1.036,3064,1007,true,0
101613,2026-09-06 10:26:53.000 +0530,77.8,97.4,30,53.5,-0.086,0.011,0.505,1.435,0.707,1.09,2687,991,true,0
101614,2026-09-06 10:26:54.000 +0530,77.5,98.1,30,49.4,-0.181,0.125,0.398,2.02,0.637,1.079,2843,758,true,0
101615,2026-09-06 10:26:55.000 +0530,75.6,97.6,30,50.4,-0.157,0.047,0.313,2.608,0.55,0.268,2728,971,true,0
101616,2026-09-06 10:26:56.000 +0530,67.6,98.0,30,49.4,-0.186,0.124,0.358,1.483,1.057,1.58,2615,926,true,0
101617,2026-09-06 10:26:57.000 +0530,73.5,98.0,30,50.1,-0.202,-0.007,0.325,1.677,1.003,0.462,2701,870,true,0
101618,2026-09-06 10:26:58.000 +0530,75.3,97.9,30,47.3,-0.337,0.175,0.266,1.286,0.867,0.947,2710,982,true,0
101619,2026-09-06 10:26:59.000 +0530,75.8,98.5,30,52.3,-0.107,0.209,0.27,2.717,1.036,0.628,2346,839,true,0
101620,2026-09-06 10:27:00.000 +0530,66.0,99.2,30,51.2,-0.225,0.097,0.362,2.909,0.74,1.352,3032,853,true,0
101621,2026-09-06 10:27:01.000 +0530,73.3,98.4,30,48.5,-0.147,0.054,0.489,3.047,0.478,0.298,2525,934,true,0
101622,2026-09-06 10:27:02.000 +0530,74.1,97.9,30,50.0,-0.205,-0.006,0.331,3.619,0.671,1.226,2682,876,true,0
101623,2026-09-06 10:27:03.000 +0530,70.4,97.1,30,51.9,-0.217,0.191,0.418,2.812,0.904,1.158,2818,829,true,0
101624,2026-09-06 10:27:04.000 +0530,63.6,98.4,30,50.8,-0.411,0.12,0.257,2.934,0.829,0.844,2888,949,true,0
101625,2026-09-06 10:27:05.000 +0530,73.0,97.6,30,48.9,-0.071,0.028,0.24,1.296,0.992,0.943,2498,878,true,0
101626,2026-09-06 10:27:06.000 +0530,67.6,98.3,30,49.4,-0.185,0.129,0.401,2.936,0.394,0.883,2543,976,true,0
101627,2026-09-06 10:27:07.000 +0530,78.3,98.2,30,47.7,-0.138,0.066,0.404,1.518,0.087,0.987,2680,814,true,0
101628,2026-09-06 10:27:08.000 +0530,77.0,97.5,30,50.2,-0.331,0.128,0.443,3.058,1.114,1.047,2625,922,true,0
101629,2026-09-06 10:27:09.000 +0530,71.4,97.8,30,51.9,-0.169,-0.06,0.347,1.674,0.517,0.891,2762,937,true,0
101630,2026-09-06 10:27:10.000 +0530,69.1,98.7,30,50.2,-0.147,-0.076,0.238,2.751,1.08,0.973,2590,885,true,0
101631,2026-09-06 10:27:11.000 +0530,74.7,97.0,30,49.9,-0.066,0.038,0.352,2.639,0.593,1.444,2437,831,true,0
101632,2026-09-06 10:27:12.000 +0530,68.2,97.6,30,52.9,-0.24,0.093,0.3,2.372,0.856,0.72,2945,748,true,0
101633,2026-09-06 10:27:13.000 +0530,71.9,98.3,30,52.1,-0.209,0.069,0.354,2.314,0.688,0.853,2733,966,true,0
101634,2026-09-06 10:27:14.000 +0530,76.1,98.7,30,51.8,-0.233,0.087,0.284,1.571,0.808,1.004,3107,865,true,0
101635,2026-09-06 10:27:15.000 +0530,77.6,98.5,30,51.0,-0.347,0.173,0.348,0.492,1.598,1.323,2823,849,true,0
101636,2026-09-06 10:27:16.000 +0530,75.2,98.6,30,50.4,-0.252,0.058,0.379,2.564,1.253,1.351,2508,784,true,0
101637,2026-09-06 10:27:17.000 +0530,72.4,97.7,30,49.6,-0.211,0.086,0.452,1.572,0.668,1.151,2610,915,true,0
101638,2026-09-06 10:27:18.000 +0530,74.7,98.2,30,54.0,-0.242,0.231,0.367,2.474,-0.029,1.14,2497,888,true,0
101639,2026-09-06 10:27:19.000 +0530,64.2,98.5,30,51.3,-0.184,0.131,0.321,3.079,0.971,1.079,2638,912,true,0
101640,2026-09-06 10:27:20.000 +0530,71.9,98.4,30,50.4,-0.048,0.078,0.239,2.039,0.811,1.274,2853,1032,true,0
101641,2026-09-06 10:27:21.000 +0530,73.2,98.3,30,53.8,-0.117,0.118,0.364,2.722,0.82,0.388,2521,900,true,0
101642,2026-09-06 10:27:22.000 +0530,73.8,98.6,30,50.5,-0.103,-0.006,0.311,2.417,0.804,0.841,2651,893,true,0
101643,2026-09-06 10:27:23.000 +0530,72.8,97.7,30,50.2,-0.212,0.181,0.356,1.992,0.481,1.35,2505,1024,true,0
101644,2026-09-06 10:27:24.000 +0530,62.1,98.1,30,52.3,-0.213,0.141,0.338,1.923,0.837,0.559,2741,985,true,0
101645,2026-09-06 10:27:25.000 +0530,73.6,98.5,30,54.2,-0.286,-0.006,0.326,2.849,1.11,0.884,2668,976,true,0
101646,2026-09-06 10:27:26.000 +0530,70.1,98.3,30,50.0,-0.291,-0.032,0.394,1.574,0.363,1.202,2624,837,true,0
101647,2026-09-06 10:27:27.000 +0530,74.6,98.6,30,45.7,-0.093,0.122,0.375,1.77,0.405,1.303,2664,888,true,0
101648,2026-09-06 10:27:28.000 +0530,79.1,98.2,30,50.0,-0.193,0.071,0.278,1.923,0.536,0.52,2793,841,true,0
101649,2026-09-06 10:27:29.000 +0530,73.1,98.4,30,52.7,-0.032,0.111,0.358,2.598,0.661,1.366,2576,897,true,0
101650,2026-09-06 10:27:30.000 +0530,68.3,98.4,30,50.2,-0.303,0.141,0.381,1.737,0.903,0.909,2775,966,true,0
101651,2026-09-06 10:27:31.000 +0530,80.9,97.1,30,47.8,-0.303,0.001,0.24,2.342,0.477,1.103,2717,795,true,0
101652,2026-09-06 10:27:32.000 +0530,74.6,97.9,30,50.8,-0.259,0.11,0.398,0.861,0.455,0.339,2494,898,true,0
101653,2026-09-06 10:27:33.000 +0530,67.3,98.5,30,56.4,-0.207,0.093,0.318,1.403,1.125,1.501,2679,877,true,0
101654,2026-09-06 10:27:34.000 +0530,70.2,97.5,30,47.2,-0.278,0.06,0.347,1.806,0.526,1.143,2763,910,true,0
101655,2026-09-06 10:27:35.000 +0530,74.5,97.3,30,49.5,-0.148,0.084,0.389,1.017,0.744,0.585,2499,830,true,0
101656,2026-09-06 10:27:36.000 +0530,68.3,97.7,30,51.4,-0.129,0.17,0.484,1.708,0.736,0.747,2948,962,true,0
101657,2026-09-06 10:27:37.000 +0530,79.5,97.7,30,49.0,-0.206,0.151,0.345,2.191,0.606,0.541,2597,805,true,0
101658,2026-09-06 10:27:38.000 +0530,76.1,98.0,30,45.6,-0.278,0.28,0.337,1.906,0.578,1.592,2556,853,true,0
101659,2026-09-06 10:27:39.000 +0530,78.8,98.1,30,53.1,-0.164,0.012,0.412,2.008,0.537,0.87,2831,900,true,0
101660,2026-09-06 10:27:40.000 +0530,81.0,97.6,30,54.0,-0.153,-0.02,0.375,0.795,0.761,0.875,2686,866,true,0
101661,2026-09-06 10:27:41.000 +0530,64.2,98.2,30,50.6,-0.139,0.064,0.357,2.387,1.018,0.713,2899,811,true,0
101662,2026-09-06 10:27:42.000 +0530,76.1,97.9,30,49.3,-0.175,-0.076,0.256,0.557,0.612,0.873,3126,902,true,0
101663,2026-09-06 10:27:43.000 +0530,74.4,97.8,30,51.5,-0.137,0.162,0.509,2.435,0.821,1.402,2489,879,true,0
101664,2026-09-06 10:27:44.000 +0530,84.2,97.2,30,51.0,-0.172,0.114,0.445,1.663,0.351,0.511,2872,783,true,0
101665,2026-09-06 10:27:45.000 +0530,68.4,99.1,30,50.2,-0.143,0.147,0.286,1.652,0.24,0.801,2559,912,true,0
101666,2026-09-06 10:27:46.000 +0530,79.5,98.3,30,51.8,-0.118,0.141,0.475,1.025,0.887,1.349,2675,908,true,0
101667,2026-09-06 10:27:47.000 +0530,76.6,98.1,30,50.8,-0.309,0.107,0.436,-0.421,0.24,1.248,2808,862,true,0
101668,2026-09-06 10:27:48.000 +0530,75.8,98.9,30,52.5,-0.245,0.031,0.203,1.796,0.662,1.004,2827,1003,true,0
101669,2026-09-06 10:27:49.000 +0530,71.9,98.7,30,49.1,-0.242,0.023,0.337,2.085,1.374,1.428,2892,879,true,0
101670,2026-09-06 10:27:50.000 +0530,74.0,98.3,30,49.1,-0.322,0.152,0.333,1.418,0.277,1.414,3103,901,true,0
101671,2026-09-06 10:27:51.000 +0530,72.7,98.5,30,53.1,-0.209,0.061,0.274,2.979,0.332,1.188,2895,941,true,0
101672,2026-09-06 10:27:52.000 +0530,69.6,98.2,30,49.5,-0.04,0.054,0.38,1.436,1.0,0.708,2801,952,true,0
101673,2026-09-06 10:27:53.000 +0530,72.9,97.5,30,50.6,-0.221,0.189,0.097,3.583,0.946,0.938,2878,917,true,0
101674,2026-09-06 10:27:54.000 +0530,65.6,98.2,30,50.2,-0.236,0.061,0.26,1.493,-0.067,1.074,2997,801,true,0
101675,2026-09-06 10:27:55.000 +0530,75.1,98.1,30,53.3,-0.237,0.107,0.256,2.592,1.063,1.025,2878,934,true,0
101676,2026-09-06 10:27:56.000 +0530,80.0,97.7,30,54.3,-0.366,0.222,0.513,0.944,0.589,0.831,2911,851,true,0
101677,2026-09-06 10:27:57.000 +0530,80.0,97.8,30,53.8,-0.215,-0.059,0.272,2.566,0.605,0.629,2854,1044,true,0
101678,2026-09-06 10:27:58.000 +0530,70.1,98.2,30,53.0,-0.015,0.131,0.41,0.41,0.761,0.855,2768,982,true,0
101679,2026-09-06 10:27:59.000 +0530,77.1,98.8,30,53.7,-0.216,0.09,0.403,1.6,1.625,1.299,2568,747,true,0
101680,2026-09-06 10:28:00.000 +0530,78.2,98.6,30,49.8,-0.165,-0.031,0.267,0.671,1.09,0.588,2584,881,true,0
101681,2026-09-06 10:28:01.000 +0530,76.5,98.2,30,48.4,-0.135,0.161,0.309,1.885,0.334,0.763,2490,796,true,0
101682,2026-09-06 10:28:02.000 +0530,71.8,98.2,30,45.9,-0.085,0.195,0.249,3.856,0.63,0.905,2767,958,true,0
101683,2026-09-06 10:28:03.000 +0530,74.7,98.6,30,50.8,-0.311,0.001,0.305,1.567,0.994,0.802,2901,854,true,0
101684,2026-09-06 10:28:04.000 +0530,82.6,97.9,30,47.9,0.032,0.124,0.282,2.721,0.807,0.898,2627,856,true,0
101685,2026-09-06 10:28:05.000 +0530,79.0,97.8,30,51.0,-0.303,0.065,0.396,1.937,0.771,0.225,2506,806,true,0
101686,2026-09-06 10:28:06.000 +0530,74.3,98.0,30,55.3,-0.24,0.082,0.38,2.489,0.907,1.101,2616,848,true,0
101687,2026-09-06 10:28:07.000 +0530,73.3,98.0,30,50.6,-0.22,0.059,0.424,1.956,0.723,1.147,2464,853,true,0
101688,2026-09-06 10:28:08.000 +0530,76.8,97.9,30,53.0,-0.145,-0.001,0.398,2.229,0.461,1.024,2847,915,true,0
101689,2026-09-06 10:28:09.000 +0530,75.7,98.4,30,50.5,-0.296,0.108,0.414,2.0,0.356,1.159,2880,881,true,0
101690,2026-09-06 10:28:10.000 +0530,76.5,98.3,30,50.2,-0.108,0.009,0.281,2.13,0.782,0.528,2758,804,true,0
101691,2026-09-06 10:28:11.000 +0530,81.6,97.9,30,46.2,-0.096,0.138,0.397,1.883,0.386,0.923,2680,968,true,0
101692,2026-09-06 10:28:12.000 +0530,75.4,98.0,30,48.2,-0.203,0.083,0.275,3.083,0.616,0.37,2553,1020,true,0
101693,2026-09-06 10:28:13.000 +0530,73.5,98.8,30,48.5,-0.199,0.184,0.372,1.883,0.304,1.02,2726,903,true,0
101694,2026-09-06 10:28:14.000 +0530,74.2,98.9,30,50.7,-0.169,0.058,0.347,2.152,0.733,0.525,2754,815,true,0
101695,2026-09-06 10:28:15.000 +0530,77.9,98.8,30,50.8,-0.301,0.161,0.364,0.697,1.107,1.104,2894,856,true,0
101696,2026-09-06 10:28:16.000 +0530,64.2,98.7,30,48.3,-0.114,0.09,0.306,1.885,0.491,1.431,2449,1058,true,0
101697,2026-09-06 10:28:17.000 +0530,68.3,98.5,30,49.2,-0.183,0.129,0.342,1.581,0.913,1.078,2851,895,true,0
101698,2026-09-06 10:28:18.000 +0530,77.5,97.5,30,50.5,-0.19,0.006,0.473,2.337,0.383,0.753,2938,882,true,0
101699,2026-09-06 10:28:19.000 +0530,81.3,98.2,30,52.6,-0.072,0.154,0.399,0.987,1.395,0.908,2806,922,true,0
101700,2026-09-06 10:28:20.000 +0530,75.7,97.8,30,51.1,-0.233,0.128,0.337,2.211,0.884,1.302,2735,933,true,0
101701,2026-09-06 10:28:21.000 +0530,69.8,97.7,30,52.7,-0.296,-0.11,0.392,2.553,0.382,0.767,2905,904,true,0
101702,2026-09-06 10:28:22.000 +0530,72.9,98.8,30,53.6,-0.174,0.074,0.185,1.665,0.811,0.224,2758,883,true,0
101703,2026-09-06 10:28:23.000 +0530,74.0,97.6,30,46.8,-0.316,0.03,0.276,1.613,0.867,0.391,2796,899,true,0
101704,2026-09-06 10:28:24.000 +0530,70.8,98.2,30,48.0,-0.133,0.049,0.393,1.935,0.271,1.382,2670,935,true,0
101705,2026-09-06 10:28:25.000 +0530,67.7,98.1,30,51.0,-0.262,0.126,0.279,3.28,0.62,1.063,2548,945,true,0
101706,2026-09-06 10:28:26.000 +0530,75.5,98.0,30,46.4,-0.103,0.132,0.349,2.101,0.53,0.95,2852,828,true,0
101707,2026-09-06 10:28:27.000 +0530,61.5,97.2,30,51.7,-0.229,0.05,0.422,2.823,0.416,1.453,2722,823,true,0
101708,2026-09-06 10:28:28.000 +0530,70.1,98.4,30,49.7,-0.112,0.146,0.381,2.736,1.229,1.17,2613,916,true,0
101709,2026-09-06 10:28:29.000 +0530,78.5,97.9,30,48.4,-0.22,0.139,0.435,-0.094,0.54,0.898,2575,1005,true,0
101710,2026-09-06 10:28:30.000 +0530,78.0,97.9,30,52.3,-0.241,0.077,0.452,2.105,0.607,0.539,2604,953,true,0
101711,2026-09-06 10:28:31.000 +0530,76.5,99.0,30,47.7,-0.266,0.123,0.422,1.2,0.622,0.817,2490,903,true,0
101712,2026-09-06 10:28:32.000 +0530,72.0,98.5,30,50.9,-0.322,0.15,0.387,1.419,0.362,1.177,2597,1034,true,0
101713,2026-09-06 10:28:33.000 +0530,77.0,98.4,30,50.4,-0.153,0.199,0.437,2.365,1.034,1.058,2705,906,true,0
101714,2026-09-06 10:28:34.000 +0530,67.0,98.3,30,49.9,-0.236,0.081,0.285,2.342,0.584,1.046,2795,939,true,0
101715,2026-09-06 10:28:35.000 +0530,77.3,98.2,30,52.5,-0.212,0.19,0.477,1.746,0.595,1.118,2805,800,true,0
101716,2026-09-06 10:28:36.000 +0530,79.6,98.0,30,51.6,-0.067,0.194,0.451,2.553,0.247,0.929,2328,1008,true,0
101717,2026-09-06 10:28:37.000 +0530,82.9,97.6,30,51.3,-0.28,0.208,0.3,1.826,0.49,1.43,2677,1004,true,0
101718,2026-09-06 10:28:38.000 +0530,67.9,98.2,30,50.7,-0.151,0.094,0.356,3.323,0.307,1.054,2673,813,true,0
101719,2026-09-06 10:28:39.000 +0530,74.0,98.1,30,48.5,-0.144,0.162,0.296,2.245,0.939,1.6,2610,811,true,0
101720,2026-09-06 10:28:40.000 +0530,65.3,98.1,30,52.5,-0.158,0.036,0.506,2.4,0.972,0.854,2727,772,true,0
101721,2026-09-06 10:28:41.000 +0530,83.8,97.6,30,51.2,-0.243,0.055,0.396,2.781,0.768,1.811,2855,994,true,0
101722,2026-09-06 10:28:42.000 +0530,78.9,97.5,30,51.0,-0.157,0.163,0.348,4.473,1.145,1.193,2744,1024,true,0
101723,2026-09-06 10:28:43.000 +0530,69.9,98.0,30,52.2,-0.258,-0.0,0.184,1.735,1.222,1.03,2622,954,true,0
101724,2026-09-06 10:28:44.000 +0530,82.3,98.5,30,49.6,-0.336,0.18,0.27,2.303,0.519,0.546,2836,1069,true,0
101725,2026-09-06 10:28:45.000 +0530,74.3,98.0,30,47.5,-0.145,0.075,0.428,3.139,0.253,1.202,2772,748,true,0
101726,2026-09-06 10:28:46.000 +0530,68.4,98.0,30,55.2,-0.31,0.138,0.344,1.801,0.054,1.479,2695,883,true,0
101727,2026-09-06 10:28:47.000 +0530,74.1,98.0,30,50.3,-0.215,0.093,0.313,1.679,0.402,0.994,2648,878,true,0
101728,2026-09-06 10:28:48.000 +0530,77.2,97.4,30,48.9,-0.039,0.129,0.335,3.19,0.969,0.709,2712,817,true,0
101729,2026-09-06 10:28:49.000 +0530,69.3,98.2,30,53.8,-0.154,0.018,0.433,3.299,0.711,1.356,2790,803,true,0
101730,2026-09-06 10:28:50.000 +0530,68.0,98.8,30,48.7,-0.14,0.065,0.324,2.162,0.453,0.877,2486,843,true,0
101731,2026-09-06 10:28:51.000 +0530,75.6,98.6,30,53.2,-0.185,-0.025,0.349,0.472,0.525,0.351,2641,884,true,0
101732,2026-09-06 10:28:52.000 +0530,67.6,97.5,30,51.7,-0.251,0.038,0.288,3.48,0.185,0.64,2788,1026,true,0
101733,2026-09-06 10:28:53.000 +0530,74.8,97.5,30,51.6,-0.182,0.172,0.379,1.77,1.149,1.33,2339,816,true,0
101734,2026-09-06 10:28:54.000 +0530,66.9,97.8,30,46.8,-0.232,0.131,0.402,1.764,1.24,1.055,2781,970,true,0
101735,2026-09-06 10:28:55.000 +0530,73.2,96.5,30,49.8,-0.163,0.168,0.176,1.655,0.974,0.889,2892,757,true,0
101736,2026-09-06 10:28:56.000 +0530,76.7,98.4,30,51.1,-0.355,0.087,0.365,1.033,0.855,0.901,2454,931,true,0
101737,2026-09-06 10:28:57.000 +0530,73.0,97.9,30,46.1,-0.22,0.147,0.468,2.378,0.933,0.982,2661,810,true,0
101738,2026-09-06 10:28:58.000 +0530,71.1,98.3,30,47.9,-0.357,0.048,0.348,2.177,0.519,0.619,2603,810,true,0
101739,2026-09-06 10:28:59.000 +0530,65.9,97.6,30,53.4,-0.2,0.086,0.22,0.767,0.899,1.289,2952,991,true,0
101740,2026-09-06 10:29:00.000 +0530,83.6,98.4,30,51.5,-0.175,0.104,0.274,3.544,0.642,0.472,2579,931,true,0
